Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source
"June 19, 2021","June 19, 2021",Bike Ride,181,6.0119459136,1095,3.03562196770858,2.07350324107214,19.7653192704,28.9364879232,,,b'',Map My Fitness MapMyRun Android
"June 18, 2021","June 18, 2021",Bike Ride,654,21.6651498624,4146,3.18944862005886,1.59594841127814,18.8121048192,37.5952414464,,,b'',Map My Fitness MapMyRun Android
"June 17, 2021","June 17, 2021",Bike Ride,215,7.11751696128,1413,3.30873324783266,1.9994233675336,18.1337663232,30.008632896,,,b'',Map My Fitness MapMyRun Android
"June 17, 2021","June 17, 2021",Bike Ride,226,7.49926945152,1441,3.20253469736737,1.83896047085023,18.735178176,32.6271965184,,,b'',Map My Fitness MapMyRun Android
"June 15, 2021","June 15, 2021",Bike Ride,270,8.93667113856,1681,3.13502271733079,1.7743502942814,19.1386407168,33.8152142592,,,b'',Map My Fitness MapMyRun Android
"June 15, 2021","June 15, 2021",Run,288,3.9976909632,1112,4.63601939672314,3.77204624990058,12.94213523328,15.90649860096,,3005,b'',Map My Fitness MapMyRun Android
"June 15, 2021","June 15, 2021",Bike Ride,183,6.0529037184,1130,3.11145410800923,1.89469746679392,19.2836426112,31.6673837568,,,b'',Map My Fitness MapMyRun Android
"June 12, 2021","June 12, 2021",Bike Ride,109,5.50485771264,1240,3.75426260637875,1.61321631671041,15.9818319936,37.192744512,,,b'',Map My Fitness MapMyRun Android
"June 12, 2021","June 12, 2021",Run,287,4.00023372672,1102,4.59139251769665,3.78966833691243,13.06793765376,15.83253315072,,2981,b'',Map My Fitness MapMyRun Android
"June 12, 2021","June 12, 2021",Bike Ride,179,6.09164062848,1249,3.41725572655691,1.84197412113259,17.55794304,32.5737662976,,,b'',Map My Fitness MapMyRun Android
"June 11, 2021","June 11, 2021",Bike Ride,696,23.0734867968,4260,3.07711713592619,1.66550470253718,19.498811904,36.02516544,,,b'',Map My Fitness MapMyRun Android
"June 9, 2021","June 9, 2021",Bike Ride,480,15.37926141312,2487,2.69518511890559,1.50757700031814,22.2618946176,39.7989161856,,,b'',Map My Fitness MapMyRun Android
"June 7, 2021","June 7, 2021",Run,294,3.99878531712,1152,4.80146569036825,3.51538266523503,12.49618601088,17.067897792,,3100,b'',Map My Fitness MapMyRun Android
"June 6, 2021","June 6, 2021",Bike Ride,161,5.3388377856,991,3.09368289191124,1.65969488188976,19.3943654784,36.1513380096,,,b'',Map My Fitness MapMyRun Android
"June 3, 2021","June 3, 2021",Run,293,3.99864047616,1148,4.78496828521435,3.32995928775948,12.53926814976,18.018215424,,3091,b'',Map My Fitness MapMyRun Android
"May 30, 2021","May 30, 2021",Run,289,4.00012107264,1121,4.6706981229619,3.56841669649248,12.84604130304,16.8142651776,,3026,b'',Map My Fitness MapMyRun Android
"May 27, 2021","May 27, 2021",Run,291,3.9952769472,1134,4.73058587846974,1.9710391314722,12.68341709184,30.4409026944,,3057,b'',Map My Fitness MapMyRun Android
"May 24, 2021","May 24, 2021",Run,296,3.998012832,1167,4.86492011651953,3.63818425395689,12.33319165056,16.49175264,,3136,b'',Map My Fitness MapMyRun Android
"May 21, 2021","May 21, 2021",Run,292,3.99942905472,1145,4.77152181261433,3.3448224866778,12.574609344,17.9382310272,,3084,b'',Map My Fitness MapMyRun Android
"May 16, 2021","May 16, 2021",Run,245,3.3082479936,968,4.87669510061242,3.93093707746759,12.30341878656,15.26353348608,,2601,b'',Map My Fitness MapMyRun Android
"May 6, 2021","May 6, 2021",Run,301,4.00483645056,1206,5.01892696651555,3.88009027280681,11.95475440896,15.46355885184,,3230,b'',Map My Fitness MapMyRun Android
"May 3, 2021","May 3, 2021",Run,366,4.99863855744,1435,4.78463274477054,3.63254220353138,12.54015328896,16.5173412096,,3864,b'',Map My Fitness MapMyRun Android
"May 1, 2021","May 1, 2021",Run,288,4.00475598336,1116,4.64448247236141,3.19402812574565,12.91855834368,18.78506784,,3015,b'',Map My Fitness MapMyRun Android
"April 28, 2021","April 28, 2021",Run,292,4.00208447232,1138,4.73919808319415,3.74009534319574,12.66037128576,16.04235942144,,3067,b'',Map My Fitness MapMyRun Android
"April 26, 2021","April 26, 2021",Run,293,4.00102230528,1149,4.78626695100612,3.70242160781039,12.53585634048,16.2056112768,,3093,b'',Map My Fitness MapMyRun Android
"April 23, 2021","April 23, 2021",Run,291,4.00353288192,1132,4.71251019048755,3.91349518810149,12.73206756096,15.3315765504,,3053,b'',Map My Fitness MapMyRun Android
"April 20, 2021","April 20, 2021",Run,288,4.0065423552,1112,4.62577298576314,3.68400416567247,12.97079764992,16.28656128,,3005,b'',Map My Fitness MapMyRun Android
"April 18, 2021","April 18, 2021",Run,290,4.00707343872,1124,4.67506636244333,3.93612552692277,12.83405169024,15.24341668608,,3034,b'',Map My Fitness MapMyRun Android
"April 15, 2021","April 15, 2021",Run,289,3.99893015808,1123,4.68042258212042,3.43164668336912,12.81935837952,17.4843960192,,3031,b'',Map My Fitness MapMyRun Android
"April 12, 2021","April 12, 2021",Run,290,4.00636532736,1124,4.67588657241708,3.66955728545295,12.8317825152,16.3507741056,,3034,b'',Map My Fitness MapMyRun Android
"April 10, 2021","April 10, 2021",Run,296,4.01534546688,1164,4.83147170524139,3.85441521514356,12.4185834432,15.56655686784,,3131,b'',Map My Fitness MapMyRun Android
"April 7, 2021","April 7, 2021",Run,295,4.00033028736,1158,4.82460555356717,3.86804809910125,12.43625404032,15.51169433088,,3115,b'',Map My Fitness MapMyRun Android
"April 2, 2021","April 2, 2021",Run,293,3.99941296128,1145,4.77153424003818,3.54528304700549,12.57456106368,16.923861504,,3084,b'',Map My Fitness MapMyRun Android
"March 30, 2021","March 30, 2021",Run,292,4.00408005888,1142,4.75348962061561,3.74258704167661,12.62231030016,16.03168947072,,3077,b'',Map My Fitness MapMyRun Android
"March 27, 2021","March 27, 2021",Run,290,4.01109679872,1126,4.67868895649407,3.74318355802116,12.82410594432,16.0291467072,,3039,b'',Map My Fitness MapMyRun Android
"March 24, 2021","March 24, 2021",Run,291,4.00132808064,1136,4.73176027002307,3.88025804302871,12.6802627776,15.46288292736,,3062,b'',Map My Fitness MapMyRun Android
"March 22, 2021","March 22, 2021",Run,296,4.00210056576,1166,4.85577353256979,3.86124408454625,12.35643057792,15.53903708544,,3134,b'',Map My Fitness MapMyRun Android
"March 19, 2021","March 19, 2021",Run,290,4.00408005888,1127,4.69106045693152,3.80449425355921,12.79029362688,15.77081480832,,3041,b'',Map My Fitness MapMyRun Android
"March 16, 2021","March 16, 2021",Run,290,4.00612392576,1126,4.68449256342957,3.78963726835282,12.8082056256,15.8326458048,,3039,b'',Map My Fitness MapMyRun Android
"March 12, 2021","March 12, 2021",Run,296,4.01236818048,1161,4.82259231090432,3.71163032887934,12.441436128,16.1653776768,,3123,b'',Map My Fitness MapMyRun Android
"March 9, 2021","March 9, 2021",Run,293,4.04180308224,1137,4.68850662133142,3.81086330827965,12.79724599296,15.74446984704,,3068,b'',Map My Fitness MapMyRun Android
"March 6, 2021","March 6, 2021",Run,293,4.00459504896,1147,4.7736779706514,3.72018661019645,12.56892835968,16.1282018304,,3089,b'',Map My Fitness MapMyRun Android
"March 3, 2021","March 3, 2021",Run,289,4.01037259392,1122,4.66289991449932,2.33684035234232,12.86752604544,25.6756351104,,3030,b'',Map My Fitness MapMyRun Android
"Feb. 27, 2021","Feb. 27, 2021",Run,299,4.02672352896,1179,4.87988894854052,3.74305928378271,12.29535597312,16.02966169728,,3167,b'',Map My Fitness MapMyRun Android
"Feb. 21, 2021","Feb. 21, 2021",Run,294,3.99612989952,1156,4.82132471367216,4.08775873896445,12.44470309632,14.67795757824,,3110,b'',Map My Fitness MapMyRun Android
"Feb. 15, 2021","Feb. 15, 2021",Run,298,4.01903086464,1179,4.88924679869562,3.83528319613457,12.27182736384,15.64420771584,,3167,b'',Map My Fitness MapMyRun Android
"Feb. 12, 2021","Feb. 12, 2021",Run,154,2.05144689024,618,5.02085321721149,4.07275883838384,11.95015168512,14.73203153664,,1655,b'',Map My Fitness MapMyRun Android
"Feb. 8, 2021","Feb. 8, 2021",Run,300,3.911108256,1245,5.30540394098465,3.50101034955858,11.30921434368,17.137904256,,3315,b'',Map My Fitness MapMyRun Android
"Feb. 4, 2021","Feb. 4, 2021",Run,290,4.00253508864,1127,4.69285621967709,3.85386840849439,12.78538512768,15.56877776256,,3041,b'',Map My Fitness MapMyRun Android
"Feb. 1, 2021","Feb. 1, 2021",Run,287,4.0013119872,1106,4.6068211643999,3.48773786089239,13.02416349696,17.203082688,,2991,b'',Map My Fitness MapMyRun Android
"Jan. 30, 2021","Jan. 30, 2021",Run,296,4.01022775296,1165,4.84178646703253,3.91035726358069,12.39212582784,15.34387193856,,3133,b'',Map My Fitness MapMyRun Android
"Jan. 27, 2021","Jan. 27, 2021",Run,294,4.00869887616,1151,4.78542188618468,3.74614749860813,12.5380772352,16.01644898304,,3099,b'',Map My Fitness MapMyRun Android
"Jan. 25, 2021","Jan. 25, 2021",Run,295,4.00940698752,1160,4.82200200827169,4.09440741072139,12.4429650048,14.6541231936,,3120,b'',Map My Fitness MapMyRun Android
"Jan. 23, 2021","Jan. 23, 2021",Run,291,4.01565124224,1129,4.68584093891673,3.70293113218802,12.80453632128,16.2033581952,,3047,b'',Map My Fitness MapMyRun Android
"Jan. 21, 2021","Jan. 21, 2021",Run,292,4.00229368704,1141,4.75143909568122,3.66487836037541,12.62776597632,16.3715346432,,3074,b'',Map My Fitness MapMyRun Android
"Jan. 19, 2021","Jan. 19, 2021",Run,292,4.0091977728,1139,4.73494169052732,3.83177866261036,12.67174934784,15.65853087744,,3070,b'',Map My Fitness MapMyRun Android
"Jan. 15, 2021","Jan. 15, 2021",Run,297,3.99973483008,1172,4.88365445796548,3.94133883122564,12.28587693696,15.22325160576,,3148,b'',Map My Fitness MapMyRun Android
"Jan. 12, 2021","Jan. 12, 2021",Run,294,4.00424099328,1155,4.80739357154219,3.65081051658315,12.48076849536,16.4347818624,,3108,b'',Map My Fitness MapMyRun Android
"Jan. 9, 2021","Jan. 9, 2021",Run,292,3.99928421376,1142,4.75918759444842,3.74386706633262,12.60718246656,16.02621770112,,3077,b'',Map My Fitness MapMyRun Android
"Jan. 7, 2021","Jan. 7, 2021",Run,294,4.00269602304,1152,4.79676191044301,3.93644242623081,12.50843311872,15.24219358464,,3101,b'',Map My Fitness MapMyRun Android
"Jan. 4, 2021","Jan. 4, 2021",Run,307,4.01722839936,1259,5.22332702020202,3.38798914340253,11.4869342016,17.7095432448,,3358,b'',Map My Fitness MapMyRun Android
"Jan. 2, 2021","Jan. 2, 2021",Run,291,3.9982542336,1132,4.71872390240993,3.68243831026803,12.71529819648,16.2934814592,,3053,b'',Map My Fitness MapMyRun Android
"Jan. 16, 2021","Dec. 30, 2020",Run,296,4.0174858944,1117,4.63391916209337,2.95379980911477,12.94800933888,20.3128180992,,3018,b'',Endomondo 
"Jan. 16, 2021","Dec. 28, 2020",Run,297,4.02546824064,1114,4.61229544460352,2.74355886622127,13.00869770112,21.869375616,,3012,b'',Endomondo 
"Jan. 16, 2021","Dec. 26, 2020",Run,44,0.6165396864,153,4.13598957090591,2.685466873459,14.50680384384,22.342522752,,419,b'',Endomondo 
"Jan. 16, 2021","Dec. 23, 2020",Run,37,0.500140662912,646,21.527280680824,3.14770490336435,2.78715849984,19.0615531392,,1588,b'',Endomondo 
"Jan. 16, 2021","Dec. 19, 2020",Run,296,4.02117129216,1111,4.60480170802513,2.86255144953472,13.02987666816,20.9602571904,,3004,b'',Endomondo 
"Jan. 16, 2021","Dec. 16, 2020",Run,295,4.01058180864,1105,4.59202631631273,2.48323540523344,13.06613518848,24.1620470784,,2989,b'',Endomondo 
"Jan. 16, 2021","Dec. 13, 2020",Run,294,4.00902074496,1097,4.56054143800207,2.80099220551976,13.15632282624,21.4210123776,,2970,b'',Endomondo 
"Jan. 16, 2021","Dec. 11, 2020",Run,295,4.00036247424,1113,4.63708815517379,2.89644103435934,12.93915794688,20.7151540992,,3007,b'',Endomondo 
"Jan. 16, 2021","Dec. 7, 2020",Walk,296,3.69733909248,1810,8.15903871391076,2.67238079615048,7.35383303424,22.451958144,,4047,b'',Endomondo 
"Jan. 16, 2021","Dec. 5, 2020",Run,296,4.00065215616,1118,4.65758097709377,2.86619268472123,12.88221935616,20.9337030144,,3019,b'',Endomondo 
"Jan. 16, 2021","Dec. 2, 2020",Run,296,4.01886993024,1109,4.59914101646385,2.91671016265012,13.0459057344,20.5711178112,,2999,b'',Endomondo 
"Jan. 16, 2021","Nov. 29, 2020",Run,296,4.01196584448,1110,4.61120183130518,2.79716455897558,13.0117876416,21.4503024384,,3001,b'',Endomondo 
"Jan. 16, 2021","Nov. 26, 2020",Run,153,2.11398599808,552,4.35198441103953,2.58860753201304,13.78681552512,23.17857696,,1503,b'',Endomondo 
"Jan. 16, 2021","Nov. 23, 2020",Run,295,4.01380049664,1102,4.57587687902649,2.80890847450887,13.11224289408,21.3606619776,,2982,b'',Endomondo 
"Jan. 16, 2021","Nov. 21, 2020",Run,294,4.00828044672,1096,4.55722331583552,2.8806271375169,13.16589842304,20.8287737856,,2967,b'',Endomondo 
"Jan. 16, 2021","Nov. 19, 2020",Run,312,4.02340828032,1247,5.16559542273125,2.75356915612821,11.61531157248,21.7898740224,,3330,b'',Endomondo 
"Jan. 16, 2021","Nov. 17, 2020",Run,296,4.01334988032,1114,4.62622658673348,2.89265067008669,12.9695423616,20.7421910784,,3011,b'',Endomondo 
"Jan. 16, 2021","Nov. 15, 2020",Run,294,4.02546824064,1087,4.50051076712002,2.88728202298576,13.33182178944,20.7808153344,,2947,b'',Endomondo 
"Jan. 16, 2021","Nov. 12, 2020",Run,296,4.01409017856,1113,4.62123076234789,2.71808264733954,12.98355974784,22.0744060416,,3008,b'',Endomondo 
"Jan. 16, 2021","Nov. 10, 2020",Run,295,4.01333378688,1105,4.58886975065617,2.61558746917999,13.075115328,22.9394284416,,2989,b'',Endomondo 
"Jan. 16, 2021","Nov. 8, 2020",Run,296,4.00858622208,1114,4.6317319354967,2.76101939672314,12.95410875264,21.7311329664,,3010,b'',Endomondo 
"Jan. 16, 2021","Nov. 6, 2020",Run,300,4.01502359808,1149,4.76958934820647,2.66169942535592,12.57969487104,22.542081408,,3095,b'',Endomondo 
"Jan. 16, 2021","Nov. 4, 2020",Run,301,4.03061814144,1154,4.77181385707468,2.58423307881969,12.57383685888,23.2176840192,,3108,b'',Endomondo 
"Jan. 16, 2021","Nov. 2, 2020",Run,304,4.00784592384,1188,4.94031108327368,2.63048173665792,12.1449949632,22.8095543808,,3187,b'',Endomondo 
"Jan. 16, 2021","Oct. 31, 2020",Run,234,3.00573960192,937,5.19562007874016,2.54432240714229,11.54818583424,23.5818785664,,2500,b'',Endomondo 
"Jan. 16, 2021","Oct. 31, 2020",Run,75,1.016323266816,279,4.57531764495347,2.19741708422811,13.11385223808,27.3047740416,,755,b'',Endomondo 
"Jan. 16, 2021","Oct. 31, 2020",Walk,167,2.19596598144,1202,9.12278543307087,4.04282738805377,6.57692221824,14.84109677952,,2538,b'',Endomondo 
"Jan. 16, 2021","Oct. 26, 2020",Run,306,4.00964838912,1199,4.98381328044222,2.09036104151754,12.03897138048,28.7031330432,,3214,b'',Endomondo 
"Jan. 16, 2021","Oct. 23, 2020",Run,297,4.03322527872,1120,4.62822118826056,2.64705370635489,12.96394184448,22.6666446336,,3027,b'',Endomondo 
"Jan. 16, 2021","Oct. 21, 2020",Run,295,4.01058180864,1108,4.60449102242901,2.94738725841088,13.03076180736,20.3570750592,,2996,b'',Endomondo 
"Jan. 16, 2021","Oct. 16, 2020",Run,299,4.00824825984,1139,4.73606637238527,3.04025118309075,12.668755968,19.7352245376,,3070,b'',Endomondo 
"Jan. 16, 2021","Oct. 11, 2020",Run,295,4.02001256448,1096,4.54392597232164,2.70993025729738,13.20444221184,22.1408719488,,2968,b'',Endomondo 
"Jan. 16, 2021","Oct. 9, 2020",Run,301,4.01510406528,1157,4.80268979161696,2.73456762506959,12.49299950976,21.9413132928,,3114,b'',Endomondo 
"Jan. 16, 2021","Oct. 6, 2020",Run,300,4.02455091456,1148,4.75416070150322,2.22242106100374,12.62052392832,26.997550272,,3093,b'',Endomondo 
"Jan. 16, 2021","Oct. 4, 2020",Run,292,4.01479828992,1066,4.42529999801161,2.83673347649726,13.5584013312,21.1511253888,,2896,b'',Endomondo 
"Jan. 16, 2021","Oct. 2, 2020",Run,304,4.02041490048,1178,4.88340590948859,2.37460107969458,12.28652067456,25.2673445376,,3164,b'',Endomondo 
"Jan. 16, 2021","Sept. 29, 2020",Run,298,4.019738976,1134,4.70179775113338,2.67179670722978,12.76108403328,22.456786176,,3059,b'',Endomondo 
"Jan. 16, 2021","Sept. 27, 2020",Run,293,4.0091977728,1085,4.51047134733158,2.95926787560646,13.30238688768,20.275320384,,2941,b'',Endomondo 
"Jan. 16, 2021","Sept. 23, 2020",Run,292,4.01333378688,1071,4.44767557464408,2.71137183846337,13.49019733248,22.1289628032,,2908,b'',Endomondo 
"Jan. 16, 2021","Sept. 21, 2020",Run,296,4.0210264512,1105,4.58008977570985,2.66181748588245,13.10018890752,22.5409548672,,2990,b'',Endomondo 
"Jan. 16, 2021","Sept. 19, 2020",Run,293,4.01722839936,1071,4.44335704485803,1.84616216296827,13.50329739264,32.499897408,,2908,b'',Endomondo 
"Jan. 16, 2021","Sept. 15, 2020",Run,294,4.02860646144,1078,4.45977367175694,2.58401559890241,13.45358475648,23.2197761664,,2926,b'',Endomondo 
"Jan. 16, 2021","Sept. 13, 2020",Run,293,4.0252912128,1066,4.41375492125984,2.58127535194464,13.59387127296,23.2442381952,,2897,b'',Endomondo 
"Jan. 16, 2021","Sept. 11, 2020",Run,295,4.0050939456,1108,4.61080415374215,2.66870849240436,13.0129141824,22.4828575488,,2996,b'',Endomondo 
"Jan. 16, 2021","Sept. 8, 2020",Run,293,4.00679985024,1083,4.50483551061799,2.72366877435775,13.31902750464,22.0290225408,,2936,b'',Endomondo 
"Jan. 16, 2021","Sept. 6, 2020",Run,292,4.00078090368,1079,4.49495570866142,2.34088547880379,13.34828537856,25.6313781504,,2926,b'',Endomondo 
"Jan. 16, 2021","Sept. 4, 2020",Run,294,4.0271419584,1082,4.47794877912988,2.50480319931599,13.398995808,23.9539588992,,2935,b'',Endomondo 
"Jan. 16, 2021","Sept. 2, 2020",Run,294,4.02550042752,1089,4.50875636284101,2.60924948301917,13.30744022784,22.995111744,,2952,b'',Endomondo 
"Jan. 16, 2021","Aug. 30, 2020",Bike Ride,207,6.54819542784,1080,2.74884673506721,1.2798009623797,21.8273717376,46.8822828672,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 30, 2020",Run,293,4.01100023808,1080,4.48766702457647,2.76467305933349,13.36997933568,21.7023257088,,2929,b'',Endomondo 
"Jan. 16, 2021","Aug. 30, 2020",Bike Ride,195,6.31752815232,1209,3.18954182573769,0.677847619899785,18.8114610816,88.5158512128,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 28, 2020",Run,293,4.00419271296,1084,4.51193778334526,2.99060983854291,13.29805775232,20.0627260416,,2938,b'',Endomondo 
"Jan. 16, 2021","Aug. 26, 2020",Bike Ride,191,6.1560626688,1236,3.3462951364034,1.40421811620138,17.9303452416,42.7284050688,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 26, 2020",Run,294,4.01215896576,1092,4.53620232840213,2.82631929531536,13.22692474752,21.2290176384,,2958,b'',Endomondo 
"Jan. 16, 2021","Aug. 26, 2020",Bike Ride,220,7.10126258688,1691,3.96877858307484,1.41166214308439,15.11800050816,42.5029359744,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 24, 2020",Run,296,4.01561905536,1116,4.63191834685437,2.48321676409767,12.95359376256,24.1622080128,,3016,b'',Endomondo 
"Jan. 16, 2021","Aug. 22, 2020",Run,296,4.01180491008,1111,4.61554521593892,2.68549172830669,12.99954053376,22.3423618176,,3003,b'',Endomondo 
"Jan. 16, 2021","Aug. 20, 2020",Run,301,4.00663891584,1162,4.83364650441422,2.82989217967072,12.41299901952,21.2021415936,,3125,b'',Endomondo 
"Jan. 16, 2021","Aug. 18, 2020",Run,299,4.02451872768,1139,4.71692813966436,2.2692910900342,12.72015841536,26.4400735104,,3072,b'',Endomondo 
"Jan. 16, 2021","Aug. 16, 2020",Run,294,4.00124761344,1097,4.56940219120337,2.40134489580848,13.13081472384,24.9860312064,,2969,b'',Endomondo 
"Jan. 16, 2021","Aug. 14, 2020",Run,293,4.00198791168,1090,4.53940239004215,2.76296428855484,13.21759055232,21.7158441984,,2952,b'',Endomondo 
"Jan. 16, 2021","Aug. 12, 2020",Run,292,4.00628486016,1069,4.44717847769029,2.8591587628251,13.4916940224,20.9852020224,,2903,b'',Endomondo 
"Jan. 16, 2021","Aug. 8, 2020",Bike Ride,191,6.20181631872,1099,2.95343320011135,1.58466431042711,20.3153930496,37.8628753536,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 8, 2020",Run,295,4.01907914496,1094,4.53668699793208,2.77178775948461,13.2255085248,21.6466424064,,2963,b'',Endomondo 
"Jan. 16, 2021","Aug. 8, 2020",Bike Ride,315,10.18383227136,1881,3.07840958800604,1.39631427463613,19.4906042496,42.9701285376,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 6, 2020",Bike Ride,200,6.45742842624,1226,3.16431415533286,1.46679019525968,18.9614519424,40.9056620544,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 6, 2020",Run,297,4.02265188864,1119,4.63624930406427,2.58015688379862,12.94149149568,23.2543770624,,3024,b'',Endomondo 
"Jan. 16, 2021","Aug. 6, 2020",Bike Ride,237,7.66065446784,1368,2.97624373657838,1.40748652867255,20.1596085504,42.629108544,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 4, 2020",Bike Ride,199,6.41777419008,1257,3.26437355841883,1.41879548437127,18.380317824,42.2893760256,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 4, 2020",Run,302,4.10049585792,1132,4.60106105344786,2.79576647379305,13.04046615168,21.4609241088,,3061,b'',Endomondo 
"Jan. 16, 2021","Aug. 4, 2020",Bike Ride,2,0,12,0,0,0,0,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 4, 2020",Bike Ride,178,5.75306683776,1196,3.46482169132268,1.44304138829237,17.3168633088,41.5788506496,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 2, 2020",Bike Ride,194,6.29562498048,1099,2.90943390598902,1.21008311461067,20.6226168192,49.5835667712,,,b'',Endomondo 
"Jan. 16, 2021","Aug. 2, 2020",Run,294,4.00218103296,1096,4.56417645947666,2.8023902907023,13.1458459968,21.4102297728,,2967,b'',Endomondo 
"Jan. 16, 2021","Aug. 2, 2020",Bike Ride,221,7.12184609664,1531,3.58286979042392,1.34671021235982,16.7463508608,44.553079296,,,b'',Endomondo 
"Jan. 16, 2021","July 30, 2020",Bike Ride,194,6.266785536,1196,3.18079291935099,1.50156212717728,18.8632819584,39.958402176,,,b'',Endomondo 
"Jan. 16, 2021","July 30, 2020",Run,299,4.01269004928,1146,4.75990217131949,2.92805640062038,12.60529953408,20.4914552832,,3087,b'',Endomondo 
"Jan. 16, 2021","July 30, 2020",Bike Ride,203,6.54525032832,1504,3.82974677881174,1.55576433627615,15.66681899904,38.5661586816,,,b'',Endomondo 
"Jan. 16, 2021","July 28, 2020",Bike Ride,196,6.3207790272,1349,3.55705181738646,1.74422621888173,16.8678563328,34.3992451968,,,b'',Endomondo 
"Jan. 16, 2021","July 28, 2020",Run,304,4.04214104448,1174,4.84067421259843,2.71226661298019,12.39497436672,22.1217207552,,3157,b'',Endomondo 
"Jan. 16, 2021","July 28, 2020",Bike Ride,234,7.57392691968,1715,3.77391036347729,1.36673700588563,15.8986289088,43.9001684352,,,b'',Endomondo 
"Jan. 16, 2021","July 25, 2020",Bike Ride,1,0,3,0,0,0,0,,,b'',Endomondo 
"Jan. 16, 2021","July 25, 2020",Bike Ride,195,6.30362342016,1238,3.2732529527559,1.55885255110157,18.33042816,38.489875776,,,b'',Endomondo 
"Jan. 16, 2021","July 25, 2020",Run,298,4.0134625344,1135,4.71329933190169,2.70687311103158,12.72994322688,22.1658167808,,3061,b'',Endomondo 
"Jan. 16, 2021","July 25, 2020",Bike Ride,217,6.81521778432,2575,6.29716207349081,1.60160910283942,9.52807287168,37.462309632,,,b'',Endomondo 
"Jan. 16, 2021","July 23, 2020",Bike Ride,198,6.3927971712,1217,3.17283936809035,1.60026072735226,18.9104357376,37.4938527744,,,b'',Endomondo 
"Jan. 16, 2021","July 23, 2020",Run,298,4.0134625344,1132,4.70083462578541,2.86121550147141,12.76369117056,20.9700741888,,3054,b'',Endomondo 
"Jan. 16, 2021","July 23, 2020",Bike Ride,205,6.63143069952,1502,3.77494805336833,1.77477282669212,15.89425149312,33.8071675392,,,b'',Endomondo 
"Jan. 16, 2021","July 20, 2020",Bike Ride,194,6.26443589376,1309,3.48262397598027,1.77679228306689,17.2283493888,33.7687042176,,,b'',Endomondo 
"Jan. 16, 2021","July 20, 2020",Run,301,4.01697090432,1156,4.79632073689652,2.76451771653543,12.5095918464,21.703613184,,3112,b'',Endomondo 
"Jan. 16, 2021","July 20, 2020",Bike Ride,221,7.14632421888,1396,3.2557551399825,1.64180560526525,18.4289200128,36.5451444864,,,b'',Endomondo 
"Jan. 16, 2021","July 18, 2020",Bike Ride,1,0,6,0,0,0,0,,,b'',Endomondo 
"Jan. 16, 2021","July 18, 2020",Bike Ride,255,8.25220104192,1553,3.13653264932792,1.35478182414698,19.129467456,44.287537536,,,b'',Endomondo 
"Jan. 16, 2021","July 18, 2020",Run,299,4.00491691776,1145,4.76496634653623,2.82600239600732,12.591909792,21.2314316544,,3084,b'',Endomondo 
"Jan. 16, 2021","July 18, 2020",Bike Ride,199,6.41785465728,1702,4.41995620575837,1.91735887417482,13.57480054656,31.2930503424,,,b'',Endomondo 
"Jan. 16, 2021","July 15, 2020",Bike Ride,197,6.34969893888,1304,3.42273622047244,1.65115724170842,17.52977952,36.338182848,,,b'',Endomondo 
"Jan. 16, 2021","July 15, 2020",Run,295,3.90343168512,1148,4.90166179511652,3.22768158951722,12.2407509312,18.5892106752,,3083,b'',Endomondo 
"Jan. 16, 2021","July 15, 2020",Bike Ride,328,10.60490103552,2102,3.30350130239402,1.69807076672234,18.1625735808,35.3342740608,,,b'',Endomondo 
"Jan. 16, 2021","July 12, 2020",Bike Ride,209,6.75773201664,1358,3.34925286327845,1.42188991290861,17.914412736,42.1973215488,,,b'',Endomondo 
"Jan. 16, 2021","July 12, 2020",Run,299,4.00716999936,1145,4.76228823669769,2.92474449216575,12.59897481216,20.5146298368,,3084,b'',Endomondo 
"Jan. 16, 2021","July 12, 2020",Bike Ride,205,6.6206802816,1450,3.65017671796707,1.52014112582518,16.4375177472,39.469966272,,,b'',Endomondo 
"Jan. 16, 2021","July 10, 2020",Bike Ride,198,6.39459963648,1302,3.39348827845383,1.47386761313927,17.6808969216,40.709161152,,,b'',Endomondo 
"Jan. 16, 2021","July 10, 2020",Run,225,3.01747171968,860,4.75010936132983,2.70270371033166,12.63129043968,22.1999348736,,2317,b'',Endomondo 
"Jan. 16, 2021","July 10, 2020",Bike Ride,143,4.62786179328,1112,4.0047311202577,1.90951095601686,14.98228452864,31.421636928,,,b'',Endomondo 
"Jan. 16, 2021","July 8, 2020",Bike Ride,1,0,3,0,0,0,0,,,b'',Endomondo 
